Assets - Total,Cash,Debt in Current Liabilities - Total,Long-Term Debt - Total,Earnings Before Interest,Gross Profit (Loss),Liabilities - Total,Retained Earnings,total asset/total libiilities,EBTI/total asset,gross profit/rev,EBTI/REV,Stockholders Equity - Total,Interest and Related Expense - Total,Book Value Per Share,Inventories - Total,Operating Activities,Credit Score
129495.0,6845.0,12021.0,18329.0,17904.0,41151.0,66445.0,72027.0,1.948905109,0.138260164,0.539480067,0.234717288,63050.0,626.0,23.0836,5454.0,13019.0,AA-
37535.0,394.0,1098.0,8834.0,4176.0,4176.0,24468.0,8822.0,1.534044466,0.111256161,0.400960154,0.400960154,13067.0,393.0,25.8588,976.0,-15.0,BBB+
8967.16,754.161,732.313,1667.633,831.094,1451.467,4207.835,1662.032,2.131062649,0.092681964,0.242640544,0.1389333,4759.325,120.789,13.6313,6136.384,159.71799999999996,BB+
29281.0,2328.0,0.0,5330.0,3353.0,5981.0,18596.0,9727.0,1.574585932,0.114511116,0.257280509,0.144233665,10330.0,233.0,33.8729,4857.0,1509.0,A
9558.3,74.1,4340.0,1753.7,998.0,3261.5,7209.0,2702.8,1.325884311,0.104411872,0.15633688,0.047838175,2349.3,150.1,21.2023,3612.0,-0.9000000000000341,BBB-
6404.7,1427.3,0.0,1500.9,1359.2,2865.6,4147.9,3982.3,1.544082548,0.212219152,0.454287481,0.215475832,2256.8,63.7,17.0453,535.6,608.1,A
29175.0,11.0,1800.0,15870.0,4966.0,4966.0,23430.0,5271.0,1.245198464,0.170214225,0.370210228,0.370210228,5745.0,774.0,11.1608,318.0,145.0,BBB+
10967.809,60.945,634.53,4883.326,1656.165,2497.328,8980.698,954.345,1.22126465,0.151002356,0.380001318,0.252007298,1987.111,150.434,37.1485,63.725,-731.4849999999999,BBB
17146.0,176.0,647.0,5882.0,1432.0,1432.0,11703.0,3053.0,1.46509442,0.083518022,0.326940639,0.326940639,5443.0,333.0,38.0896,312.0,360.0,BBB+
68005.0,2793.0,4557.0,14442.0,9373.0,10961.0,32100.0,36312.0,2.118535826,0.137828101,0.308978154,0.264214235,35905.0,346.0,28.3619,3756.0,-1374.0,AA-
7426.0,358.4,288.5,4302.7,1098.8,2711.2,6898.9,-144.8,1.076403485,0.147966604,0.385579179,0.156268222,527.1,238.9,2.6891,660.8,775.3000000000001,BB
11718.888,134.599,116.989,3071.738,723.372,844.86,10529.487,-103.187,1.112959064,0.061727017,0.282904386,0.242223696,1189.401,172.897,6.0514,27.835,338.47799999999995,BB+
5791.855,205.744,42.616,1920.196,1844.27,5757.788,4923.945,2641.781,1.176263139,0.318424753,0.507772611,0.162644021,867.91,61.791,9.4085,1018.53,980.353,A
4486.9,92.8,22.7,879.6,847.3,1971.1,2056.2,2622.7,2.182132088,0.188838619,0.548579221,0.235813086,2430.7,51.9,41.536,497.8,226.0,A-
4020.269,182.434,113.097,1021.854,622.561,1142.583,2487.396,1101.294,1.616256117,0.154855558,0.230156743,0.125405867,1532.873,56.973,14.9878,385.483,256.356,BBB+
3480.9,3.877,461.154,1006.394,229.345,229.345,2443.361,449.668,1.424635983,0.065886696,0.239008596,0.239008596,1037.539,36.522,14.6202,59.299,-183.564,BBB+
829.776,14.16,0.0,395.0,109.047,182.762,487.133,-135.917,1.70338696,0.131417395,0.337961234,0.201648366,342.643,24.238,5.3125,9.262,61.827,B+
50310.0,161.0,991.0,10972.0,3927.0,3927.0,36916.0,8884.0,1.362823708,0.078056052,0.340767095,0.340767095,13388.0,586.0,34.8914,267.0,588.0,BBB+
1348.6,4.364,28.312,325.541,160.522,240.339,882.655,220.923,1.527890286,0.119028622,0.524024237,0.349994876,465.945,21.782,12.7649,37.584,76.631,A+
78318.0,1404.0,4050.0,24688.0,6712.0,6712.0,56175.0,9880.0,1.394178905,0.085701882,0.383784093,0.383784093,22143.0,840.0,22.5859,1929.0,-1700.0,A-
21312.0,1583.0,637.0,2541.0,5295.0,7574.0,13954.0,8358.0,1.527303999,0.248451577,0.385484528,0.269493078,7358.0,121.0,11.3619,311.0,1024.0,BBB
402672.0,5121.0,7636.0,118515.0,47845.0,80799.0,279032.0,39005.0,1.4431033,0.11881879,0.550398158,0.325917398,123640.0,4917.0,19.9629,4033.0,-9782.0,BBB+
15172.3,465.4,7.6,3836.6,1842.5,4328.9,9313.1,2797.5,1.629135304,0.121438411,0.387484559,0.164924184,5859.2,180.4,37.7514,1526.4,875.5999999999999,A
16247.0,3379.0,769.0,3253.0,2372.0,6803.0,7736.0,7153.0,2.100180972,0.145996184,0.683993565,0.238487834,8511.0,108.0,22.8177,1639.0,1141.0,A+
17989.281,5130.044,5050.052,2271.825,2322.032,9087.316,12687.753,7828.788,1.417846091,0.129078644,0.186671644,0.047699181,5260.224,117.251,8.8509,2691.823,-3897.5620000000004,A-
34688.0,1887.0,28.0,9606.0,-687.0,-311.0,18051.0,9600.0,1.92166639,-0.01980512,-0.037655891,-0.083181983,16637.0,466.0,28.4719,1620.0,1293.0,BB
5751.7,149.8,3.9,1491.8,-8.9,229.9,3555.2,931.4,1.617827408,-0.001547369,0.061807721,-0.00239273,2184.4,113.6,19.0776,1271.6,106.0,BB-
3878.516,338.366,419.942,646.0,436.052,987.816,1867.423,1645.052,2.076934899,0.112427537,0.545848184,0.240953976,2011.093,61.323,48.2894,330.275,85.583,BB
9422.462,984.643,14.306,2439.827,968.911,2749.374,4717.214,2487.846,1.997463333,0.102829919,0.530517183,0.186960353,4704.151,141.719,37.8609,158.222,-460.7350000000001,BB
3967.0,287.0,86.0,1124.0,785.0,1410.0,3449.0,-2113.0,1.15018846,0.197882531,0.171762699,0.095626751,475.0,73.0,7.5181,682.0,172.0,BB+
16332.0,942.0,6.0,4067.0,3418.0,3758.0,8592.0,5805.0,1.900837989,0.20928239,0.133437489,0.121364911,7740.0,252.0,43.6625,2302.0,1060.0,BB+
16230.0,1000.0,1000.0,3120.0,5346.0,8374.0,6284.0,30644.0,2.582749841,0.329390018,0.644153846,0.411230769,9946.0,90.0,9.8352,1691.0,4165.0,A+
14708.0,1005.0,417.0,3193.0,1596.0,2900.0,9744.0,3900.0,1.509441708,0.108512374,0.216047083,0.118900395,4964.0,169.0,18.1017,4174.0,504.0,BBB
40889.0,452.1,1052.8,11473.9,4175.3,8563.0,19538.8,10145.0,2.092707843,0.102113038,0.504733163,0.246106782,21350.2,414.9,53.4249,1991.7,2491.3,BBB
2428.44,99.76,7.506,1498.022,463.2,698.01,1968.503,-1019.783,1.233648107,0.190739734,0.552250189,0.366473672,24.216,76.205,0.2645,21.535,333.48800000000006,BB
2785.3,129.6,77.1,580.6,437.3,925.9,1440.7,1170.6,1.933296314,0.157002836,0.322354907,0.152247328,1344.6,33.4,16.502,543.2,241.60000000000002,BBB-
1303.658,126.275,23.356,354.818,362.219,898.781,841.493,407.514,1.549220255,0.277848178,0.375750692,0.151431817,462.165,19.654,8.4567,334.514,173.361,BBB
3908.3,389.328,53.832,1383.634,747.804,1062.257,2036.208,2222.514,1.919401161,0.19133741,0.382169934,0.269038665,1848.682,40.701,10.0832,15.114,290.75399999999996,BBB+
9758.535,262.644,26.479,3452.544,394.83,1039.43,5926.813,-393.367,1.64650631,0.040459967,0.517011032,0.196387891,3831.722,164.43,41.431,0.0,1092.75,BB-
8885.9,786.0,117.9,3077.5,1526.5,2002.9,4837.2,3104.9,1.836992475,0.171789014,0.313310495,0.238787993,4048.7,194.7,23.913,943.1,530.3000000000001,BBB-
23004.0,688.0,715.0,6010.0,3006.0,4687.0,13298.0,6723.0,1.729884193,0.130672926,0.113286443,0.07265608,9706.0,293.0,26.2629,2878.0,2035.0,BBB
40861.0,3006.0,1359.0,10400.0,7311.0,12389.0,31895.0,2626.0,1.281109892,0.178923668,0.327197338,0.193085781,8966.0,669.0,24.5907,738.0,2495.0,BB-
4736.0,442.0,500.0,1675.0,512.0,829.0,3300.0,-1606.0,1.435151515,0.108108108,0.219544492,0.13559322,1436.0,166.0,9.8581,314.0,44.0,BB-
23640.0,292.0,696.0,6880.0,2124.0,2124.0,16552.0,1328.0,1.428226196,0.089847716,0.348310922,0.348310922,7088.0,355.0,28.6315,538.0,-246.0,BBB+
54600.0,1391.0,594.0,13607.0,10064.0,10064.0,33898.0,29038.0,1.610714496,0.184322344,0.461376244,0.461376244,20702.0,622.0,24.3779,736.0,3063.0,A
2808.509,0.835,3.549,946.579,-1299.752,-1264.407,1494.929,817.178,1.87869056,-0.462790755,-1.480169884,-1.52154628,1313.58,53.674,26.0564,3.565,-102.61999999999995,BB-
111383.0,10923.0,6634.0,25460.0,12714.0,37026.0,75922.0,33791.0,1.467071468,0.114146683,0.235673776,0.080925739,33725.0,790.0,35.4984,0.0,-12239.0,A+
38311.0,2730.0,3018.0,11316.0,9769.0,9769.0,35820.0,2461.0,1.069542155,0.254992039,0.167383445,0.167383445,2491.0,354.0,2.7878,308.0,1565.0,A+
7732.2,128.7,50.3,8156.7,941.5,1672.9,9227.7,-2087.2,0.837933613,0.121763534,0.606386835,0.341271567,-1495.5,664.9,-17.289,248.5,183.2,B+
9634.113,61.228,62.722,3387.303,1656.613,1656.613,5082.443,4248.664,1.895567348,0.171952831,0.183212083,0.183212083,4309.161,114.077,43.2332,116.037,77.245,BB+
9639.542,945.605,462.869,1401.82,2076.633,6255.019,4254.704,2085.509,2.265619888,0.215428596,0.505384857,0.167785081,5384.838,89.414,12.6223,1611.994,783.2950000000001,A
4318.575,185.961,334.153,1706.933,719.478,1662.427,3463.566,2014.13,1.246858007,0.166600788,0.378458925,0.163792377,855.009,81.348,10.8251,451.909,-82.55900000000003,BBB
3152.986,475.507,0.004,436.738,356.163,696.56,1524.943,-450.775,2.067609084,0.11296054,0.30278793,0.154820629,1628.043,25.685,10.9931,420.571,49.828,BB+
8301.632,284.06,0.13,1980.334,845.512,1132.356,3847.444,1498.438,2.157700541,0.101848889,0.330887232,0.247068171,4454.188,156.418,33.4469,347.073,50.84899999999999,BB+
677.468,13.614,4.198,158.426,75.277,276.893,388.964,102.745,1.74172417,0.111115211,0.217459562,0.059119239,288.504,12.233,14.4353,305.669,-16.027,BB+
68782.0,3000.0,1068.0,13315.0,6792.0,28666.0,37482.0,24873.0,1.835067499,0.098746765,0.277116121,0.065658714,31300.0,506.0,28.3152,8678.0,915.0,BBB
5294.201,6.733,357.0,944.201,382.665,382.665,4022.781,742.857,1.316054988,0.072280029,0.143868217,0.143868217,1271.42,50.511,25.0027,232.845,-18.971999999999923,A+
4352.951,754.207,0.0,399.926,294.598,1379.961,1836.296,5762.357,2.370506171,0.067677766,0.533604087,0.113915319,2490.698,32.654,429.1347,32.068,-342.15099999999995,BB+
4906.649,10.484,198.167,1531.658,397.408,397.408,3378.362,524.29,1.452375145,0.08099377,0.267655188,0.267655188,1528.287,80.441,24.5314,54.148,-0.52800000000002,BBB
1502.396,22.936,40.822,1004.892,182.91,289.923,2104.28,-843.519,0.713971525,0.121745532,0.205466433,0.129627057,-601.884,104.215,-33.18,121.858,-36.723,B
37802.0,1413.0,2577.0,11480.0,3836.0,14971.0,22872.0,6672.0,1.652763204,0.101476112,0.31925193,0.08180151,14930.0,636.0,53.7762,4517.0,1918.0,BBB
12486.0,1012.0,0.0,5402.0,1441.0,1856.0,7617.0,137.0,1.639228043,0.115409258,0.262072861,0.203473595,4869.0,347.0,8.1864,568.0,1145.0,BBB
19010.0,772.0,528.0,3470.0,2147.0,4230.0,13336.0,4390.0,1.425464907,0.112940558,0.202479537,0.102771528,5674.0,165.0,61.5974,2619.0,707.0,BBB
49020.0,100.0,675.0,23812.0,3294.0,3938.0,32795.0,-8402.0,1.494740052,0.067197062,0.535054348,0.447554348,16225.0,1116.0,8.2083,127.0,-481.0,BB+
29355.2,49.8,1252.7,9124.1,1919.9,1919.9,20670.0,4304.4,1.420183841,0.065402382,0.323973608,0.323973608,8685.2,340.0,27.4161,687.0,-1211.8000000000002,A-
2444.6,194.1,16.9,803.1,287.4,1103.4,1474.9,894.7,1.657468303,0.117565246,0.409942042,0.106776638,969.7,38.2,9.7879,466.6,187.3,BB+
24817.0,1368.0,985.0,6382.0,2437.0,6549.0,15351.0,5044.0,1.616637353,0.098198815,0.360607896,0.134188646,9466.0,353.0,9.0074,942.0,2074.0,BBB
313.491,2.879,0.044,87.261,28.812,37.894,204.421,31.753,1.53355575,0.091906945,0.804731466,0.611862643,109.07,5.053,8.5131,0.771,5.134,A-
32334.1,1197.0,42.6,6340.1,185.3,185.3,30746.0,-873.8,1.051652247,0.005730792,0.031860933,0.031860933,1588.1,370.9,2.9133,780.8,-1627.8000000000002,B
4613.0,42.9,83.5,855.0,513.3,1100.7,2701.9,1872.1,1.707317073,0.111272491,0.180498844,0.084173759,1911.1,55.4,25.328,1301.7,212.9,BB+
15644.0,271.0,54.0,5716.0,-4704.0,-4493.0,9477.0,1188.0,1.650733354,-0.300690361,-1.016056083,-1.063772049,6167.0,449.0,7.257,0.0,1054.0,BBB
46414.0,939.0,33.0,15718.0,-2078.0,527.0,30957.0,4497.0,1.499305488,-0.044770974,0.055555556,-0.219059667,15457.0,1294.0,25.2194,216.0,-220.0,BBB
176223.0,5595.0,7484.0,27808.0,33572.0,65942.0,96140.0,11618.0,1.83298315,0.190508617,0.704659115,0.35875187,80083.0,781.0,9.9767,2902.0,9080.0,AAA
1815.823,124.005,16.594,927.652,42.484,117.061,1192.104,189.872,1.523208546,0.023396554,0.078290937,0.028413495,623.719,68.967,5.4294,127.622,-45.876999999999995,B
2487.432,228.705,17.5,985.64,214.359,384.377,1555.168,-301.869,1.599461923,0.086176828,0.918955427,0.512482189,932.264,53.251,26.8409,40.645,-912.469,B+
9991.167,722.209,2045.0,4845.388,1519.052,2837.192,8151.513,8346.78,1.225682521,0.152039496,0.473227984,0.253369499,1839.654,173.001,9.9584,585.907,354.06399999999996,A-
9206.515,918.993,166.497,3623.743,519.78,974.888,4978.436,3592.693,1.849278569,0.056457845,0.217312065,0.115864043,4228.079,155.17,24.15,7122.188,-325.268,BB+
7221.0,4.0,139.0,2071.0,614.0,614.0,4963.0,1062.0,1.454966754,0.085029774,0.323498419,0.323498419,2258.0,127.0,25.4299,83.0,118.0,BBB
2515.131,424.326,0.0,599.26,648.305,1072.314,1275.966,5270.114,1.971158322,0.257761922,0.207428405,0.12540811,1239.165,25.155,318.4695,1671.123,322.472,BBB+
11726.472,876.56,0.0,1907.231,1215.454,4303.345,4724.892,7084.351,2.481849744,0.103650441,0.897369436,0.253456618,7001.58,64.184,14.0648,0.0,200.6869999999999,A-
4606.1,61.6,36.8,3134.7,706.2,842.5,3705.7,-1697.2,1.242977035,0.153318426,0.270404724,0.226658536,779.3,144.2,6.7835,0.0,-639.9000000000001,BB-
9340.0,275.0,5.0,4288.0,1747.0,2744.0,6680.0,7990.0,1.398203593,0.187044968,0.522268748,0.332508565,2660.0,162.0,11.8065,0.0,1005.0,BBB
5015.371,560.341,35.664,2589.872,149.364,496.073,3324.537,1449.394,1.508592324,0.029781246,0.163610848,0.049262046,1690.834,186.885,18.3237,3313.747,-31.691000000000003,B
60589.7,112.9,702.4,2475.1,1512.8,1512.8,51925.8,8011.3,1.166851546,0.02496794,0.140739983,0.140739983,8663.9,152.8,35.962,0.0,568.6999999999999,BBB
7611.0,170.0,454.0,3407.0,1195.0,2681.0,6654.0,1332.0,1.143823264,0.157009591,0.382399087,0.170446441,957.0,118.0,4.2096,336.0,698.0,BBB+
3318.443,439.638,28.812,985.509,1202.596,1406.477,2056.633,-320.182,1.613531923,0.362397667,0.171938768,0.147014757,1261.81,37.548,4.9401,801.357,578.6469999999999,BB+
5929.752,649.513,5.571,1080.667,702.863,1978.435,3536.926,2240.951,1.676527018,0.118531601,0.321419909,0.114188316,2392.826,21.929,33.3424,693.574,-305.18600000000004,BBB-
3701.05,99.09,48.497,1315.511,325.605,718.38,2651.56,498.283,1.395800962,0.087976385,0.470110136,0.213076938,1049.49,70.511,11.8952,0.0,58.54599999999999,BB
50051.0,8428.0,244.0,18795.0,6642.0,10426.0,31244.0,3773.0,1.601939572,0.132704641,0.359678477,0.229137199,18186.0,1198.0,8.4474,2749.0,7102.0,BBB+
24941.271,2630.009,30.267,2211.16,1039.895,1039.895,17037.704,4491.793,1.463886859,0.041693745,0.193640141,0.193640141,7840.609,118.301,561.2257,0.0,74.2109999999999,BBB+
1671.383,7.505,12.651,882.692,239.868,909.004,1242.405,415.654,1.345280323,0.143514682,0.240563546,0.063479915,428.978,47.378,21.1736,338.644,54.894000000000005,BB-
3712.446,102.885,26.321,1060.643,391.825,976.322,2292.437,1707.722,1.619432072,0.105543623,0.307779558,0.123520442,1420.009,64.139,14.5497,1007.925,324.956,BBB
2351.015,616.686,0.0,348.788,410.864,1552.87,974.9,-86.416,2.411544774,0.174760263,0.912330774,0.241387799,1376.115,28.311,4.4478,56.762,626.31,BBB-
24145.0,854.0,15.0,10994.0,2538.0,5405.0,14019.0,-9520.0,1.722305443,0.105114931,0.656823429,0.308421436,10126.0,642.0,28.414,0.0,219.0,BB-
2692.964,63.364,878.138,150.0,31.949,31.949,2167.882,416.1,1.242209677,0.011863879,0.034413525,0.034413525,525.082,17.323,38.8408,795.627,-26.265,B
39237.0,1395.0,1374.0,7413.0,4205.0,6247.0,15466.0,18319.0,2.536984353,0.107169254,0.397543592,0.267595774,23771.0,239.0,30.7915,330.0,942.0,BBB+
4228.869,38.61,51.449,2078.94,478.83,1454.984,3017.961,294.171,1.401233813,0.113228856,0.376325138,0.123847249,1210.908,58.006,6.8706,270.737,-635.9110000000001,BB
27053.4,4880.3,0.0,14250.4,2953.8,8956.5,21134.4,8842.1,1.280064729,0.109184058,0.96764261,0.319122731,5919.0,310.6,7.5248,443.4,-4584.5,BBB+
4402.9,284.6,12.1,1141.0,562.8,1640.1,2063.5,2997.0,2.13370487,0.127824843,0.61328198,0.210447594,2339.4,55.9,16.6881,340.4,302.9,BBB+
7913.0,1154.0,405.0,4463.0,1492.0,3253.0,6822.0,254.0,1.159923776,0.188550487,0.679264982,0.311547296,1091.0,128.0,2.1472,1467.0,-755.0,BBB-
1310.756,240.368,8.919,886.249,236.212,554.826,1432.917,-218.426,0.914746632,0.180210504,0.454971197,0.193699748,-122.161,130.619,-1.6645,86.516,208.113,B
4494.043,254.934,50.192,1608.922,367.703,696.89,2525.47,1207.839,1.779487779,0.081820089,0.313124269,0.165215074,1968.573,90.546,19.1782,253.234,567.3620000000001,BBB-
33056.0,70.0,997.0,6025.0,-1832.0,-1043.0,16470.0,8712.0,2.007043109,-0.055421104,-0.063718004,-0.111918871,16586.0,334.0,15.9621,1247.0,210.0,BBB+
3431.428,184.708,0.0,1382.543,515.767,918.331,2335.146,357.305,1.469470431,0.150306811,0.280394683,0.157479519,1096.282,79.179,19.035,149.521,90.17899999999997,BB+
3848.0,60.0,71.0,1710.0,424.0,790.0,2885.0,360.0,1.333795494,0.11018711,0.204610205,0.10981611,963.0,96.0,9.0965,494.0,129.0,B+
1923.034,9.332,0.0,905.425,178.381,578.378,1730.271,-2025.354,1.111406248,0.09276019,0.547408889,0.168829632,192.763,85.973,2.3634,16.659,102.84,B-
4228.384,1550.965,1.024,1000.0,725.006,1555.233,1938.364,2261.878,2.18141897,0.171461722,0.674176284,0.314282073,2290.02,32.5,8.0402,288.474,429.14000000000004,BBB+
7458.4,1737.2,0.3,2813.2,1282.0,1951.1,4180.0,2454.9,1.78430622,0.171886732,0.350369027,0.230215311,3278.4,68.3,10.5146,851.8,180.10000000000002,BBB+
2112.71,346.266,52.915,1021.488,443.11,615.951,1491.145,162.906,1.416837397,0.209735364,0.625282719,0.449823161,621.565,56.256,5.2046,185.316,-31.90799999999996,B
1633.0,9.0,0.0,745.0,116.0,133.0,1114.0,-825.0,1.465888689,0.071034905,0.08813784,0.076872101,519.0,54.0,6.0773,181.0,27.0,BB-
3635.0,13.0,207.0,423.0,435.0,622.0,1488.0,1568.0,2.442876344,0.119669876,0.151707317,0.106097561,2147.0,23.0,26.0378,631.0,38.0,BBB-
10503.153,1581.834,402.344,874.944,487.65,1343.283,6599.657,3341.366,1.591469526,0.046428915,0.14244976,0.051713321,3903.496,51.689,25.8271,1138.038,241.47299999999996,BBB
14564.0,398.0,608.0,5061.0,2709.0,2709.0,8918.0,1864.0,1.633101592,0.186006592,0.486704995,0.486704995,5646.0,305.0,10.7809,60.0,-124.0,BBB-
15154.0,1391.0,448.0,3207.0,-486.0,21.0,6779.0,2298.0,2.235432955,-0.03207074,0.006683641,-0.154678549,8375.0,191.0,56.0182,155.0,-958.0,BBB-
7059.978,715.376,11.313,1628.507,675.271,2169.001,3488.125,2132.521,2.024003727,0.095647748,0.542677201,0.168950672,3570.756,86.194,42.2067,149.307,-497.4169999999999,BB
7517.5,730.5,44.2,810.9,786.4,3373.5,4825.0,1680.0,1.558031088,0.104609245,0.174522372,0.040683087,2692.5,36.0,35.9361,0.0,144.2,BBB
1176.0,21.0,125.0,613.0,65.0,316.0,1105.0,-493.0,1.064253394,0.055272109,0.222849083,0.04583921,71.0,58.0,0.71,287.0,-20.0,B-
28804.0,242.0,921.0,11271.0,2278.0,2278.0,18451.0,2179.0,1.561107799,0.079086238,0.33863535,0.33863535,10353.0,580.0,28.626,337.0,346.0,A-
10947.0,54.0,87.0,4408.0,738.0,1230.0,6557.0,-665.0,1.669513497,0.06741573,0.54256727,0.325540362,4390.0,239.0,8.5176,219.0,-149.0,BBB-
3274.129,848.697,7.302,1156.267,274.651,453.131,2467.425,520.031,1.32694165,0.08388521,0.471278032,0.285650248,806.704,32.745,12.2574,215.02,-25.72,BB
25215.178,1670.312,336.014,12377.402,1867.807,3564.692,17444.501,-541.607,1.445451377,0.07407471,0.387885269,0.203241913,7764.427,862.377,9.0644,104.2,257.879,B+
18069.0,520.0,21.0,7971.0,1446.0,1446.0,11876.0,3495.0,1.521471876,0.080026565,0.443014706,0.443014706,6193.0,384.0,16.9778,44.0,-353.0,A
20419.0,39.0,253.0,8728.0,3534.0,4877.0,15052.0,6812.0,1.356563912,0.173074098,0.376282694,0.272664146,5367.0,401.0,11.9528,92.0,2155.0,A-
1680.86,108.061,6.656,392.487,78.957,78.957,779.877,-263.84,2.15528859,0.046974168,0.110328146,0.110328146,900.983,15.099,10.749,0.0,-1.8440000000000012,BB
1182.817,99.629,2.433,643.91,233.445,279.681,799.841,-10.694,1.478815165,0.197363582,0.270692913,0.225942795,382.976,53.891,5.9374,141.001,56.664,B+
46577.0,224.0,649.0,19779.0,-9647.0,-8951.0,33769.0,-12890.0,1.379282774,-0.207119394,-0.563771493,-0.60760849,12044.0,860.0,6.2825,4788.0,-2786.0,BBB-
2690.522,262.208,17.139,1110.646,207.857,509.124,1431.585,699.048,1.879400804,0.077255269,0.197376272,0.080581626,1258.937,67.542,31.736,2186.141,-178.697,BB-
21730.967,763.631,79.829,2142.147,846.148,846.148,17097.759,6111.372,1.270983349,0.03893743,0.118437973,0.118437973,4633.208,130.946,37.307,0.0,555.318,BBB+
14221.7,716.4,424.9,5992.1,1714.0,3206.0,9262.4,3936.0,1.535422785,0.12052005,0.369350584,0.197463163,4944.4,222.3,48.8095,191.0,-3184.6,BBB
21428.0,326.0,217.0,2743.0,-1973.0,-1715.0,8580.0,-4756.0,2.497435897,-0.092075789,-0.392,-0.450971429,12848.0,181.0,15.4732,469.0,1256.0,BBB+
1818.662,36.71,20.767,449.24,211.786,626.545,1006.032,-63.89,1.807757606,0.116451545,0.09945836,0.033619115,812.63,32.748,8.6583,117.403,23.66500000000002,BB-
59275.0,69.0,1729.0,15065.0,4914.0,5304.0,31894.0,22840.0,1.858500031,0.082901729,0.429022082,0.397476341,27381.0,619.0,25.0131,525.0,123.0,BBB+
77527.0,4049.0,817.0,14486.0,7464.0,7464.0,38488.0,18940.0,2.01431615,0.096276136,0.255546426,0.255546426,39039.0,870.0,26.9977,3090.0,1854.0,A-
2113.5,38.6,36.4,347.7,372.5,372.5,1097.2,644.9,1.926266861,0.17624793,0.18604535,0.18604535,1016.3,20.3,13.0012,116.3,178.5,BBB-
44343.0,4114.0,127.0,7250.0,7658.0,8368.0,22989.0,24255.0,1.928879029,0.172699186,0.102268283,0.093591122,21354.0,504.0,43.3938,5898.0,2545.0,BBB
1170.3,19.45,13.85,405.78,122.0,264.85,623.11,-265.42,1.878159554,0.104246774,0.306546448,0.141206972,547.19,14.06,12.0731,167.37,28.04,BB-
2805.443,328.018,1.087,839.707,509.027,985.835,1362.152,1520.182,2.059566774,0.181442646,0.487875792,0.251910259,1443.291,41.636,18.8582,239.124,295.528,BBB
5012.739,443.42,73.125,1079.878,465.081,465.081,2862.963,1947.411,1.750891995,0.092779816,0.280083396,0.280083396,2149.776,39.248,15.4677,0.0,293.839,BBB-
641881.0,40295.0,72424.0,4416.0,8046.0,19237.0,601968.0,23570.0,1.066304189,0.012535034,0.808821056,0.338294652,39913.0,1714.0,56.3071,9160.0,-66.0,A+
463309.0,3053.0,40114.0,33349.0,5356.0,13486.0,441756.0,12471.0,1.048789377,0.011560319,0.78193309,0.310546762,21553.0,578.0,51.2471,46181.0,2903.0,A+
856497.0,6724.0,107523.0,6182.0,10431.0,22827.0,803018.0,33771.0,1.066597511,0.012178677,0.730183609,0.333663873,53479.0,1125.0,40.8043,78380.0,-263.0,A+
216090.0,7567.0,40512.0,2922.0,2755.0,6028.0,204735.0,6850.0,1.055461939,0.012749317,0.794726434,0.363216875,11355.0,570.0,28.2621,41997.0,1026.0,A
1074208.0,12452.0,144399.0,7362.0,15981.0,33766.0,1010264.0,42437.0,1.063294347,0.014877007,0.784854261,0.371461113,63944.0,2235.0,39.5068,158703.0,4430.0,AA-
29095.0,926.0,1555.0,6829.0,3347.0,3347.0,15995.0,2761.0,1.819005939,0.115036948,0.274142026,0.274142026,13100.0,366.0,16.3524,33.0,1971.0,BBB+
1104373.0,3154.0,123603.0,7639.0,13065.0,29107.0,1037345.0,42262.0,1.064614955,0.011830242,0.83086892,0.372944736,67028.0,1864.0,33.8084,95157.0,-11916.0,AA-
53050.0,8399.0,2431.0,29240.0,9653.0,19371.0,49105.0,-313.0,1.080338051,0.181960415,0.847412398,0.422284439,3945.0,633.0,2.4505,1719.0,-5752.0,A
39659.504,109.055,6126.428,4427.086,399.789,991.422,38072.477,901.022,1.041684364,0.010080535,0.677570614,0.273229037,1587.027,129.196,47.2215,1725.378,-665.203,BBB
9405.8,1196.6,23.1,1931.7,1630.0,2183.5,6388.1,2097.7,1.472393983,0.173297327,0.119897427,0.089504376,3017.7,86.7,39.313,947.6,156.29999999999995,BBB-
26975.244,718.506,6.579,6653.685,-3124.0,-207.184,14032.209,9837.478,1.922380432,-0.115809889,-0.02376422,-0.358326039,12943.035,279.234,23.5388,598.935,-370.9209999999998,A-
1248.606,184.496,0.0,344.589,157.162,479.895,713.936,149.881,1.748904664,0.12586997,0.132078224,0.043254624,534.67,22.532,13.7709,384.857,-25.007999999999996,BB-
17469.0,91.0,517.0,3710.0,2375.0,2633.0,9087.0,6405.0,1.922416639,0.13595512,0.419334289,0.378244943,8382.0,202.0,10.0198,749.0,1178.0,A-
4137.29,126.188,257.92,1425.348,278.404,567.915,2164.613,158.0,1.911330108,0.067291391,0.190779086,0.093523962,1972.677,93.431,16.1345,3362.633,103.005,BB-
6904.433,0.898,63.9,332.192,273.41,273.41,5506.392,1436.767,1.253894202,0.039599197,0.128136391,0.128136391,1398.041,22.428,24.3727,0.0,13.097999999999956,BBB-
6518.936,98.758,24.63,3137.025,576.967,1863.124,4812.889,-258.841,1.35447462,0.088506315,0.264089094,0.081782368,1706.047,215.464,17.8997,27.791,980.9010000000001,B+
551.15,179.532,8.278,211.645,52.564,88.601,272.509,25.23,2.022502009,0.095371496,0.682648894,0.40499268,278.641,12.086,6.1738,0.0,-0.6850000000000023,B
